Number,Session,Gender,ID,Expression,Angle,Encoding_expression,Encoding_angle
35,A,F,02,Afraid,Right,0,3
3686,B,M,02,Happy,Straight,3,4
1116,A,F,33,Angry,Right,1,3
3590,B,F,34,Sad,Left,5,2
2503,B,F,03,Happy,Left,3,2
2847,B,F,13,Disgusted,Half Right,2,1
2495,B,F,03,Angry,Half Left,1,0
3274,B,F,25,Neutral,Straight,4,4
1712,A,M,15,Disgusted,Straight,2,4
4601,B,M,29,Neutral,Right,4,3
4797,B,M,35,Disgusted,Left,2,2
526,A,F,16,Angry,Right,1,3
254,A,F,08,Disgusted,Left,2,2
4594,B,M,29,Disgusted,Straight,2,4
3802,B,M,05,Surprised,Right,6,3
3298,B,F,26,Disgusted,Half Right,2,1
1773,A,M,17,Angry,Right,1,3
3122,B,F,21,Disgusted,Half Left,2,0
1638,A,M,13,Angry,Half Right,1,1
4065,B,M,13,Disgusted,Straight,2,4
476,A,F,14,Sad,Right,5,3
2072,A,M,25,Surprised,Straight,6,4
2319,A,M,33,Angry,Left,1,2
4391,B,M,23,Happy,Half Left,3,0
2568,B,F,05,Disgusted,Left,2,2
2440,B,F,01,Neutral,Half Left,4,0
3897,B,M,08,Neutral,Right,4,3
2690,B,F,08,Sad,Half Right,5,1
3294,B,F,26,Angry,Straight,1,4
4807,B,M,35,Neutral,Left,4,2
974,A,F,29,Afraid,Straight,0,4
1309,A,M,03,Sad,Left,5,2
1847,A,M,19,Disgusted,Half Left,2,0
1113,A,F,33,Afraid,Half Right,0,1
366,A,F,11,Neutral,Left,4,2
4034,B,M,12,Happy,Half Right,3,1
2396,A,M,35,Disgusted,Half Right,2,1
2539,B,F,04,Happy,Right,3,3
4057,B,M,13,Angry,Right,1,3
384,A,F,12,Afraid,Straight,0,4
4405,B,M,23,Surprised,Right,6,3
2408,A,M,35,Sad,Left,5,2
2249,A,M,31,Angry,Left,1,2
344,A,F,10,Surprised,Half Right,6,1
3654,B,M,01,Neutral,Right,4,3
1220,A,M,01,Angry,Left,1,2
2437,B,F,01,Happy,Straight,3,4
233,A,F,07,Neutral,Straight,4,4
893,A,F,26,Sad,Half Right,5,1
413,A,F,12,Surprised,Half Right,6,1
1344,A,M,04,Sad,Right,5,3
4597,B,M,29,Happy,Half Left,3,0
3844,B,M,07,Afraid,Half Right,0,1
3758,B,M,04,Neutral,Half Left,4,0
4309,B,M,21,Afraid,Right,0,3
3300,B,F,26,Happy,Left,3,2
2969,B,F,16,Surprised,Right,6,3
752,A,F,22,Sad,Half Left,5,0
2030,A,M,24,Sad,Right,5,3
3007,B,F,17,Surprised,Straight,6,4
2456,B,F,02,Afraid,Half Right,0,1
1789,A,M,17,Neutral,Half Right,4,1
615,A,F,18,Sad,Half Left,5,0
1170,A,F,34,Sad,Left,5,2
3391,B,F,29,Afraid,Right,0,3
2383,A,M,35,Afraid,Left,0,2
1699,A,M,14,Surprised,Straight,6,4
1332,A,M,04,Disgusted,Straight,2,4
3462,B,F,31,Afraid,Half Left,0,0
3273,B,F,25,Neutral,Half Right,4,1
3963,B,M,10,Happy,Half Left,3,0
3312,B,F,26,Sad,Half Left,5,0
1254,A,M,02,Afraid,Straight,0,4
4302,B,M,20,Sad,Half Right,5,1
1584,A,M,11,Neutral,Right,4,3
2160,A,M,28,Neutral,Left,4,2
1745,A,M,16,Disgusted,Half Left,2,0
1153,A,F,34,Angry,Half Right,1,1
3440,B,F,30,Happy,Left,3,2
1809,A,M,18,Angry,Straight,1,4
3422,B,F,29,Surprised,Half Left,6,0
1366,A,M,05,Disgusted,Half Right,2,1
232,A,F,07,Neutral,Half Right,4,1
284,A,F,09,Angry,Half Left,1,0
18,A,F,01,Happy,Half Right,3,1
3311,B,F,26,Sad,Right,5,3
2966,B,F,16,Sad,Half Right,5,1
842,A,F,25,Disgusted,Half Left,2,0
1537,A,M,10,Angry,Straight,1,4
3859,B,M,07,Happy,Half Right,3,1
1304,A,M,03,Neutral,Left,4,2
3912,B,M,09,Afraid,Right,0,3
2793,B,F,11,Sad,Half Left,5,0
1459,A,M,08,Afraid,Right,0,3
2339,A,M,33,Sad,Left,5,2
1321,A,M,04,Afraid,Half Right,0,1
4185,B,M,16,Surprised,Half Right,6,1
2251,A,M,31,Angry,Half Left,1,0
745,A,F,22,Neutral,Left,4,2
688,A,F,20,Surprised,Half Right,6,1
27,A,F,01,Sad,Half Left,5,0
2257,A,M,31,Disgusted,Half Right,2,1
3020,B,F,18,Disgusted,Half Left,2,0
2739,B,F,10,Angry,Half Right,1,1
4159,B,M,16,Angry,Half Left,1,0
1264,A,M,02,Disgusted,Straight,2,4
4201,B,M,17,Disgusted,Straight,2,4
2148,A,M,28,Angry,Half Left,1,0
4618,B,M,30,Angry,Left,1,2
1682,A,M,14,Happy,Half Left,3,0
2358,A,M,34,Angry,Straight,1,4
4806,B,M,35,Happy,Straight,3,4
1878,A,M,20,Disgusted,Left,2,2
3855,B,M,07,Disgusted,Straight,2,4
4640,B,M,30,Sad,Half Left,5,0
4518,B,M,27,Angry,Half Left,1,0
302,A,F,09,Sad,Left,5,2
1048,A,F,31,Angry,Half Right,1,1
1071,A,F,31,Surprised,Right,6,3
382,A,F,12,Afraid,Half Left,0,0
1361,A,M,05,Angry,Half Right,1,1
3378,B,F,28,Neutral,Half Right,4,1
1195,A,F,35,Happy,Left,3,2
3781,B,M,05,Disgusted,Left,2,2
1897,A,M,20,Surprised,Half Left,6,0
2582,B,F,05,Neutral,Straight,4,4
3603,B,F,35,Afraid,Half Right,0,1
957,A,F,28,Neutral,Half Left,4,0
2837,B,F,13,Afraid,Half Right,0,1
3913,B,M,09,Afraid,Half Left,0,0
